Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
33080122,"The Calculating Stars (Lady Astronaut Universe, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",5,3.97,Tor Books,Paperback,431,2018,2018,2018/09/09,2018/09/02,science-fiction,science-fiction (#2),read,,,,1,0
13591878,"The Unreal and the Real: Selected Stories, Volume One: Where on Earth (The Unreal and the Real, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""1618730347""","=""9781618730343""",0,3.78,Small Beer Press,Hardcover,320,2012,2012,,2018/08/21,"to-read, short-stories-single-author, fantasy, science-fiction","to-read (#48), short-stories-single-author (#40), fantasy (#242), science-fiction (#202)",to-read,,,,0,0
34659272,The Only Harmless Great Thing,Brooke Bolander,"Bolander, Brooke",,"=""1250169488""","=""9781250169488""",2,3.83,Tor.com Publishing,Paperback,93,2018,2018,2019/05/31,2018/08/17,"novella, fantasy, science-fiction","novella (#32), fantasy (#237), science-fiction (#200)",read,"It seems I'm in the minority here, everyone seems to absolutely love this novella.<br/>I honestly appreciate what Bolander wanted to do, it's just that I didn't like her writing style. That's my only issue here and it's a very subjective one. Bolander's prose isn't bad by any means, but it's so lyrical that it kept distracting me from what was going on in the story.",,,1,0
22154436,The Lady Astronaut of Mars,Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""1466873825""","=""9781466873827""",3,4.2,Tor Books,ebook,33,2014,2012,2019/02/06,2018/08/17,"short-stories-novelettes, science-fiction","short-stories-novelettes (#47), science-fiction (#201)",read,,,,1,0
13657,Changing Planes,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441012248""","=""9780441012244""",0,3.85,Ace,Mass Market Paperback,239,2005,2003,,2020/01/11,"to-read, fantasy, science-fiction","to-read (#119), fantasy (#195), science-fiction (#199)",to-read,,,,0,0
26883415,Forest of Memory,Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""0765383896""","=""9780765383891""",4,3.58,Tor.com,ebook,88,2016,2016,2020/03/08,2019/11/19,"novella, science-fiction","novella (#12), science-fiction (#197)",read,"When I read the blurb for the book I remember thinking that this might be rough (what with a man coming out of the forest and kidnapping the protagonist) but, to my surprise, the story was rather cute in a weird way. So this review is an anti-warning, I suppose: if you want to read this novella but are afraid that it may contain violence, just go ahead.",,,1,0
250260,The Eye of the Heron,Ursula K. Le Guin,"Guin, Ursula K. Le",Virginia Kidd,"=""0765346125""","=""9780765346124""",0,3.78,Starscape,Paperback,192,2003,1978,,2019/12/14,"to-read, fantasy, science-fiction","to-read (#116), fantasy (#192), science-fiction (#198)",to-read,,,,0,0
276767,The Word for World Is Forest,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.03,,ebook,160,1989,1972,2020/06/01,2019/10/27,"novella, fantasy, science-fiction","novella (#14), fantasy (#232), science-fiction (#195)",read,,,,2,0
36686547,The Tea Master and the Detective (The Universe of Xuya),Aliette de Bodard,"Bodard, Aliette de",,"=""1596068647""","=""9781596068643""",4,3.87,Subterranean Press,Hardcover,93,2018,2018,2020/03/19,2019/11/04,"novella, retellings, science-fiction","novella (#13), retellings (#16), science-fiction (#8)",read,"I've been looking for SFF books that mix with other genres, especially mysteries. With that in mind, I thought I'd give Aliette de Bodard a try. For some reason, I couldn't get into [b:Servant of the Underworld|6757426|Servant of the Underworld (Obsidian and Blood, #1)|Aliette de Bodard|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1291671583l/6757426._SY75_.jpg|6953929], but [b:The Tea Master and the Detective|36686547|The Tea Master and the Detective (The Universe of Xuya)|Aliette de Bodard|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511987651l/36686547._SX50_.jpg|58480498] was a truly delightful novella that combined great worldbuilding and an excellent re-imagining of Sherlock Holmes and Dr Watson.",,,1,0
92610,Rocannon's World,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441732968""","=""9780441732968""",0,3.78,Ace,Paperback,144,1984,1966,,2019/10/27,"to-read, fantasy, science-fiction","to-read (#107), fantasy (#233), science-fiction (#196)",to-read,,,,0,0
49680556,Ark,Veronica Roth,"Roth, Veronica",,"=""""","=""""",2,3.57,Amazon Original Stories,Kindle Edition,45,2019,2019,2019/10/10,2019/09/12,"short-stories-novelettes, science-fiction","short-stories-novelettes (#20), science-fiction (#192)",read,,,,1,0
32592997,Time Travel Short Stories (Gothic Fantasy),Laura Bulbeck,"Bulbeck, Laura","David Wittenberg, F. Anstey, Bo Balder, Edward Bellamy, John Buchan, Dominick Cancilla, Lydia Maria Francis Child, Nino Cipri, Charles Dickens, Kate Estabrooks, K.L. Evangelista, Tony Genova, Beth Goder, Kate Heartfield, Larry Hodges, Rudyard Kipling, Jack London, Harold Steele Mackaye, Scott Merrow, Edward Page Mitchell, William Morris, Samantha  Murray, Philip Francis Nowlan, Edgar Allan Poe, Chris Reynolds, Anton Rose, Brian Trent, Mark Twain, Valerie Valdes, Adam Vine, H.G. Wells","=""1786644630""","=""9781786644633""",0,3.67,Flame Tree Collections,Hardcover,497,2017,2017,,2019/09/26,"to-read, short-stories-multiple-authors, science-fiction","to-read (#99), short-stories-multiple-authors (#24), science-fiction (#170)",to-read,,,,0,0
68022,A Fisherman of the Inland Sea,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0060763515""","=""9780060763510""",0,4.01,Harper Perennial,Paperback,207,2005,1994,,2019/10/01,"to-read, short-stories-single-author, science-fiction","to-read (#102), short-stories-single-author (#63), science-fiction (#193)",to-read,,,,0,0
35511975,84K,Claire North,"North, Claire",,"=""0356507378""","=""9780356507378""",0,3.25,Orbit,Hardcover,480,2018,2018,,2019/08/20,"to-read, science-fiction","to-read (#91), science-fiction (#91)",to-read,,,,0,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",3,4.16,Tor.com,ebook,144,2017,2017,2021/04/20,2019/09/05,"novella, science-fiction, queer","novella (#17), science-fiction (#137), queer (#73)",read,,,,2,0
38330781,The Psychology of Time Travel,Kate Mascarenhas,"Mascarenhas, Kate",,"=""1788540107""","=""9781788540100""",0,3.71,Head of Zeus,Hardcover,320,2018,2018,,2019/07/29,"to-read, science-fiction, queer","to-read (#83), science-fiction (#147), queer (#72)",to-read,,,,0,0
34522695,Margot and Rosalind,Charlie Jane Anders,"Anders, Charlie Jane",,"=""""","=""""",3,3.17,Tor.com,ebook,5,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, neurodiversity, science-fiction, queer","short-stories-novelettes (#53), neurodiversity (#2), science-fiction (#139), queer (#71)",read,,,,1,0
34522669,Astronaut,Maria Dahvana Headley,"Headley, Maria Dahvana",,"=""""","=""""",4,3.84,Tor.com,ebook,7,2017,2017,2019/07/26,2019/07/26,"short-stories-novelettes, science-fiction","short-stories-novelettes (#52), science-fiction (#190)",read,,,,1,0
35018907,"Semiosis (Semiosis Duology, #1)",Sue Burke,"Burke, Sue",,"=""076539135X""","=""9780765391353""",0,3.91,Tor Books,Hardcover,336,2018,2018,,2019/06/09,"to-read, science-fiction","to-read (#76), science-fiction (#185)",to-read,,,,0,0
11663204,For Want of a Nail,Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",4,3.71,,Kindle Edition,19,2011,2010,2019/06/22,2019/06/11,"short-stories-novelettes, science-fiction","short-stories-novelettes (#12), science-fiction (#186)",read,,,,1,0
2506433,The Day Before the Revolution,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",5,3.94,Zabalaza Books,ebook,20,2007,1974,2019/06/05,2019/06/04,"short-stories-novelettes, science-fiction","short-stories-novelettes (#11), science-fiction (#183)",read,,,,1,0
68021,The Birthday of the World and Other Stories,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0060509066""","=""9780060509064""",0,4.32,Harper Perennial,Paperback,362,2003,2002,,2019/06/04,"to-read, short-stories-single-author, science-fiction","to-read (#74), short-stories-single-author (#52), science-fiction (#184)",to-read,,,,0,0
57693184,Dead Silence,S.A. Barnes,"Barnes, S.A.",Stacey Kade,"=""1250819997""","=""9781250819994""",0,3.81,Tor Nightfire,Hardcover,343,2022,2022,,2022/04/20,"to-read, horror, science-fiction","to-read (#348), horror (#202), science-fiction (#182)",to-read,,,,0,0
17333324,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",,"=""031624662X""","=""9780316246620""",0,3.98,Orbit,Paperback,416,2013,2013,,2021/12/08,"dnf-but-maybe-someday, science-fiction","dnf-but-maybe-someday (#19), science-fiction (#181)",dnf-but-maybe-someday,,,,0,0
48758076,Scotland in Space,Deborah Scott,"Scott, Deborah",Simon Malpas,"=""""","=""9781999333157""",0,3.6,Shoreline of Infinity,Paperback,181,2019,,,2021/01/18,"to-read, short-stories-multiple-authors, science-fiction","to-read (#257), short-stories-multiple-authors (#35), science-fiction (#180)",to-read,,,,0,0
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,"=""1250186927""","=""9781250186928""",3,4.28,Tor.com,Hardcover,158,2018,2018,2021/04/23,2021/04/20,"novella, science-fiction","novella (#72), science-fiction (#138)",read,,,,1,0
12887497,Silently and Very Fast,Catherynne M. Valente,"Valente, Catherynne M.",,"=""1936896001""","=""9781936896004""",3,4.08,WSFA Press,Hardcover,127,2011,2011,2020/12/12,2020/12/09,"novella, science-fiction","novella (#63), science-fiction (#179)",read,,,,1,0
36211478,Mem,Bethany C. Morrow,"Morrow, Bethany C.",,"=""1944700552""","=""9781944700553""",4,3.63,The Unnamed Press,Hardcover,184,2018,2018,2021/05/02,2020/12/10,science-fiction,science-fiction (#4),read,,,,1,0
42201850,The Need,Helen          Phillips,"Phillips, Helen",,"=""1982113162""","=""9781982113162""",0,3.14,S&S/ Marysue Rucci Books,Hardcover,272,2019,2019,,2020/10/05,"to-read, horror, science-fiction","to-read (#219), horror (#194), science-fiction (#178)",to-read,,,,0,0
41842538,The Loosening Skin,Aliya Whiteley,"Whiteley, Aliya",,"=""190738961X""","=""9781907389610""",0,3.42,Unsung Stories,Paperback,200,2018,2018,,2020/08/17,"to-read, science-fiction","to-read (#181), science-fiction (#177)",to-read,,,,0,0
39320153,The Luminous Dead,Caitlin  Starling,"Starling, Caitlin",,"=""0062846914""","=""9780062846914""",4,3.69,Harper Voyager,ebook,412,2019,2019,2020/09/07,2020/07/19,"horror, queer, science-fiction","horror (#186), queer (#48), science-fiction (#152)",read,,,,1,0
21783129,Sketches in the Air,Gail Ann Gibbs,"Gibbs, Gail Ann",,"=""""","=""9781311291271""",0,4,Gail Ann Gibbs,ebook,,2013,2013,,2020/05/19,"to-read, short-stories-single-author, science-fiction","to-read (#147), short-stories-single-author (#87), science-fiction (#174)",to-read,,,,0,0
270909,The Wind's Twelve Quarters,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0575071397""","=""9780575071391""",0,4.06,Gollancz,Paperback,320,2000,1975,,2020/03/03,"to-read, short-stories-single-author, fantasy, science-fiction","to-read (#126), short-stories-single-author (#68), fantasy (#197), science-fiction (#173)",to-read,,,,0,0
929708,The Dream Years,Lisa Goldstein,"Goldstein, Lisa",,"=""0553050907""","=""9780553050905""",0,3.81,Bantam Books,Hardcover,181,1985,1985,,2020/05/06,"to-read, fantasy, science-fiction","to-read (#140), fantasy (#203), science-fiction (#171)",to-read,,,,0,0
23250725,The Beauty,Aliya Whiteley,"Whiteley, Aliya",,"=""1907389237""","=""9781907389238""",4,3.57,Unsung Stories,Paperback,99,2014,2014,2020/06/11,2020/05/21,"horror, science-fiction","horror (#207), science-fiction (#175)",read,,,,1,0
16131077,The Shining Girls,Lauren Beukes,"Beukes, Lauren",,"=""0316216852""","=""9780316216852""",1,3.54,Mulholland Books,Hardcover,368,2013,2013,2020/05/21,2020/05/08,science-fiction,science-fiction (#172),read,,,,1,0
13101981,"Astounding Science Fiction, October 1941",John W. Campbell Jr.,"Jr., John W. Campbell","Anson MacDonald, Robert A. Heinlein, Hubert Rogers, Isaac Asimov, Kolliker, L. Sprague de Camp, Winston K. Marks, Frank Kramer, Theodore Sturgeon, Paul Orban, P. Schuyler Miller, Paul A. Carter, E. Everett Evans","=""""","=""""",2,4,Atlas Publishing & Distributing,Paperback,45,1941,1941,2018/06/12,2017/08/21,science-fiction,science-fiction (#129),read,,,,1,0
41711359,Nine Last Days on Planet Earth,Daryl Gregory,"Gregory, Daryl",,"=""1250209455""","=""9781250209450""",4,3.93,Tor Books,ebook,42,2018,2018,2019/06/03,2019/05/31,"short-stories-novelettes, science-fiction, queer","short-stories-novelettes (#45), science-fiction (#145), queer (#69)",read,,,,1,0
156783,Axiomatic,Greg Egan,"Egan, Greg",,"=""0061052655""","=""9780061052651""",5,4.29,HarperPrism,Paperback,293,1997,1990,2018/04/18,2018/03/25,"short-stories-single-author, science-fiction, maths","short-stories-single-author (#18), science-fiction (#134), maths (#3)",read,,,,1,0
9774746,Vanishing Point,C.C.  Beck,"Beck, C.C.",,"=""""","=""""",2,2.81,,ebook,,,2007,2018/04/16,2018/04/15,"short-stories-novelettes, science-fiction","short-stories-novelettes (#33), science-fiction (#136)",read,,,,1,0
13598725,The Star,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.08,,ebook,6,,1955,2018/04/03,2018/03/25,"short-stories-novelettes, science-fiction","short-stories-novelettes (#37), science-fiction (#135)",read,,,,2,0
17934530,Annihilation,Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",4,3.75,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2018/04/21,2018/02/23,science-fiction,science-fiction (#132),read,,,,1,0
17235026,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",0,3.95,Orbit ,Paperback,461,2014,2014,,2018/01/22,"to-read, zombies, science-fiction","to-read (#31), zombies (#14), science-fiction (#83)",to-read,,,,0,0
6376283,The Box: Uncanny Stories,Richard Matheson,"Matheson, Richard",,"=""0765361434""","=""9780765361431""",2,3.4,Tor Books,Paperback,258,2009,2008,2018/06/21,2018/03/12,"short-stories-single-author, horror, science-fiction","short-stories-single-author (#17), horror (#121), science-fiction (#133)",read,,,,1,0
22592,The Collected Stories of Philip K. Dick 1: The Short Happy Life of the Brown Oxford,Philip K. Dick,"Dick, Philip K.","Steven Owen Godersky, Roger Zelazny","=""0806511532""","=""9780806511535""",3,4.17,Citadel,Paperback,432,1990,1987,2018/02/10,2018/01/25,"short-stories-single-author, science-fiction","short-stories-single-author (#15), science-fiction (#131)",read,,,,1,0
365,"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,3.97,Pocket Books,Mass Market Paperback,306,2002,1987,,2017/08/17,"to-read, science-fiction","to-read (#7), science-fiction (#126)",to-read,,,,0,0
386162,"The Hitchhiker's Guide to the Galaxy (The Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.23,Del Rey,Paperback,193,2007,1979,,2017/08/17,science-fiction,science-fiction (#127),read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",3,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2019/04/03,2017/08/18,science-fiction,science-fiction (#81),read,,,,1,0
